Sample	Gene	Cohort	Expression	Threshold	Below threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH34_2292_S01	SNX17	Pan-cancer	4.87528859822	4.87600040435791	TRUE	0.014600287215201874	0.3210589980637081	0.2200778737091586	0.40733197556008144	0.40733197556008144	0.2200778737091586	0.24065458045884808	0.3981900452488688	0.33904051534158336
