Sample	Gene	Cohort	Expression	Threshold	Below threshold	Percent difference	Mean Accuracy	Minimum Accuracy	Maximum Accuracy	Sample 1 Accuracy	Sample 2 Accuracy	Sample 3 Accuracy	Sample 4 Accuracy	Sample 5 Accuracy
TH34_1455_S01	RP11-138I1.4	Pan-cancer	1.75274859141	3.87774538993835	TRUE	121.23796926397155	99.99327761184313	99.98185117967331	100	99.98453687954229	100	100	100	99.98185117967331
