expression_bin	bin_median	UMEND	parent_id	pct_accurately_measured	n_genes_in_bin	expression_bin_label
(0,1]	0	897386.4	TH_Eval_018	0.02175146585965576	10574	0-1 (n=10574)
(0,1]	0	964752.75	TH_Eval_016	0.030287660314469965	13801	0-1 (n=13801)
(0,1]	0	966290.05	TH_Eval_015	0.03336980306345733	12796	0-1 (n=12796)
(0,1]	0	968801.745	TH_Eval_019	0.03454657618753856	12968	0-1 (n=12968)
(0,1]	0	969044.31	TH_Eval_014	0.038128501782725754	13743	0-1 (n=13743)
(0,1]	4	3850360.41	TH_Eval_016	0.1160060865154699	13801	0-1 (n=13801)
(0,1]	4	3989494.615	TH_Eval_019	0.1147439851943245	12968	0-1 (n=12968)
(0,1]	4	4006874.005	TH_Eval_015	0.1221475461081588	12796	0-1 (n=12796)
(0,1]	4	4022359.965	TH_Eval_014	0.13606927162919305	13743	0-1 (n=13743)
(0,1]	4	4038616.96	TH_Eval_018	0.10648761112161907	10574	0-1 (n=10574)
(0,1]	8	7754740.725	TH_Eval_016	0.19860879646402435	13801	0-1 (n=13801)
(0,1]	8	7973217.99	TH_Eval_014	0.21647384122826166	13743	0-1 (n=13743)
(0,1]	8	8017311.505	TH_Eval_015	0.20631447327289779	12796	0-1 (n=12796)
(0,1]	8	8032662	TH_Eval_019	0.2073565700185071	12968	0-1 (n=12968)
(0,1]	8	8047283.115	TH_Eval_018	0.18658974843956874	10574	0-1 (n=10574)
(0,1]	12	11590923.45	TH_Eval_016	0.2760669516701688	13801	0-1 (n=13801)
(0,1]	12	11889324.99	TH_Eval_014	0.28494506294113364	13743	0-1 (n=13743)
(0,1]	12	12000172.32	TH_Eval_019	0.273365206662554	12968	0-1 (n=12968)
(0,1]	12	12007425.805	TH_Eval_018	0.2527898619254776	10574	0-1 (n=10574)
(0,1]	12	12047860.87	TH_Eval_015	0.2702407002188184	12796	0-1 (n=12796)
(0,1]	16	15450346	TH_Eval_016	0.3371494819215999	13801	0-1 (n=13801)
(0,1]	16	15906303	TH_Eval_015	0.32861831822444515	12796	0-1 (n=12796)
(0,1]	16	15987080.665	TH_Eval_018	0.3020616606771326	10574	0-1 (n=10574)
(0,1]	16	15988293	TH_Eval_019	0.32402837754472547	12968	0-1 (n=12968)
(0,1]	16	15997868.72	TH_Eval_014	0.3344975623954013	13743	0-1 (n=13743)
(0,1]	20	19318564.015	TH_Eval_016	0.399826099558003	13801	0-1 (n=13801)
(0,1]	20	19958188.32	TH_Eval_015	0.37910284463894967	12796	0-1 (n=12796)
(0,1]	20	19974189.76	TH_Eval_014	0.37830168085570837	13743	0-1 (n=13743)
(0,1]	20	19977471.635	TH_Eval_018	0.34565916398713825	10574	0-1 (n=10574)
(0,1]	20	19990852.56	TH_Eval_019	0.3645126465144972	12968	0-1 (n=12968)
(0,1]	24	23185251.405	TH_Eval_016	0.4588797913194696	13801	0-1 (n=13801)
(0,1]	24	23900691.655	TH_Eval_018	0.4038206922640439	10574	0-1 (n=10574)
(0,1]	24	23974325.24	TH_Eval_014	0.4267627155642873	13743	0-1 (n=13743)
(0,1]	24	23990511.24	TH_Eval_019	0.4089296730413325	12968	0-1 (n=12968)
(0,1]	24	23993612.64	TH_Eval_015	0.4386527039699906	12796	0-1 (n=12796)
(0,1]	28	27096721.13	TH_Eval_016	0.4862691109339903	13801	0-1 (n=13801)
(0,1]	28	27976524.66	TH_Eval_014	0.45623226369788256	13743	0-1 (n=13743)
(0,1]	28	27989639.64	TH_Eval_019	0.4380783466995682	12968	0-1 (n=12968)
(0,1]	28	28009172.16	TH_Eval_015	0.48155673648015007	12796	0-1 (n=12796)
(0,1]	28	28144523.23	TH_Eval_018	0.4375827501418574	10574	0-1 (n=10574)
(0,1]	32	30952174.325	TH_Eval_016	0.5251068763133107	13801	0-1 (n=13801)
(0,1]	32	31972725.78	TH_Eval_014	0.48264571054354943	13743	0-1 (n=13743)
(0,1]	32	31990588.2	TH_Eval_019	0.4623689080814312	12968	0-1 (n=12968)
(0,1]	32	31994860.68	TH_Eval_015	0.5154735854954673	12796	0-1 (n=12796)
(0,1]	32	32056015.6	TH_Eval_018	0.4703045205220352	10574	0-1 (n=10574)
(0,1]	36	34734143.3	TH_Eval_016	0.5608289254401855	13801	0-1 (n=13801)
(0,1]	36	35967986.36	TH_Eval_014	0.5116786727788692	13743	0-1 (n=13743)
(0,1]	36	35987718.24	TH_Eval_019	0.5024676125848242	12968	0-1 (n=12968)
(0,1]	36	35998955.75	TH_Eval_018	0.5029317193115188	10574	0-1 (n=10574)
(0,1]	36	35999476.92	TH_Eval_015	0.5554079399812442	12796	0-1 (n=12796)
(0,1]	40	38477743.555	TH_Eval_016	0.747771900586914	13801	0-1 (n=13801)
(0,1]	40	39959708.44	TH_Eval_018	0.6314545110648762	10574	0-1 (n=10574)
(0,1]	40	39962799.63	TH_Eval_014	0.5874990904460453	13743	0-1 (n=13743)
(0,1]	40	39984104.52	TH_Eval_019	0.5848241826033312	12968	0-1 (n=12968)
(0,1]	40	40000910.04	TH_Eval_015	0.6948265082838387	12796	0-1 (n=12796)
(0,1]	44	42709556	TH_Eval_016	0.8395768422578074	13801	0-1 (n=13801)
(0,1]	44	43943899.52	TH_Eval_018	0.6979383393228674	10574	0-1 (n=10574)
(0,1]	44	43964723.12	TH_Eval_014	0.63443207451066	13743	0-1 (n=13743)
(0,1]	44	43982804.16	TH_Eval_019	0.635101789019124	12968	0-1 (n=12968)
(0,1]	44	43994414.88	TH_Eval_015	0.7744607689903095	12796	0-1 (n=12796)
(0,1]	48	47948681.84	TH_Eval_018	1	10574	0-1 (n=10574)
(0,1]	48	47973977	TH_Eval_014	1	13743	0-1 (n=13743)
(0,1]	48	47987492.4	TH_Eval_019	1	12968	0-1 (n=12968)
(0,1]	48	47989150.56	TH_Eval_015	1	12796	0-1 (n=12796)
(0,1]	48	48260261.2	TH_Eval_016	1	13801	0-1 (n=13801)
(1,3]	0	897386.4	TH_Eval_018	0.4963891248937978	4708	1-3 (n=4708)
(1,3]	0	964752.75	TH_Eval_016	0.47920537373159927	6997	1-3 (n=6997)
(1,3]	0	966290.05	TH_Eval_015	0.5578291814946619	5620	1-3 (n=5620)
(1,3]	0	968801.745	TH_Eval_019	0.5250453720508167	5510	1-3 (n=5510)
(1,3]	0	969044.31	TH_Eval_014	0.5863615277563012	6467	1-3 (n=6467)
(1,3]	4	3850360.41	TH_Eval_016	0.7507503215663855	6997	1-3 (n=6997)
(1,3]	4	3989494.615	TH_Eval_019	0.8005444646098003	5510	1-3 (n=5510)
(1,3]	4	4006874.005	TH_Eval_015	0.8144128113879003	5620	1-3 (n=5620)
(1,3]	4	4022359.965	TH_Eval_014	0.8198546466676976	6467	1-3 (n=6467)
(1,3]	4	4038616.96	TH_Eval_018	0.7797366185216652	4708	1-3 (n=4708)
(1,3]	8	7754740.725	TH_Eval_016	0.8385022152351007	6997	1-3 (n=6997)
(1,3]	8	7973217.99	TH_Eval_014	0.894696149683006	6467	1-3 (n=6467)
(1,3]	8	8017311.505	TH_Eval_015	0.8887900355871886	5620	1-3 (n=5620)
