expression_bin	bin_median	UMEND	parent_id	pct_accurately_measured	n_genes_in_bin	expression_bin_label
(1,3]	0	969044.31	TH_Eval_014	0.19823720426782124	6467	1-3 (n=6467)
(1,3]	4	3850360.41	TH_Eval_016	0.3077033014148921	6997	1-3 (n=6997)
(1,3]	4	3989494.615	TH_Eval_019	0.34337568058076223	5510	1-3 (n=5510)
(1,3]	4	4006874.005	TH_Eval_015	0.3578291814946619	5620	1-3 (n=5620)
(1,3]	4	4022359.965	TH_Eval_014	0.3813205504870883	6467	1-3 (n=6467)
(1,3]	4	4038616.96	TH_Eval_018	0.324553950722175	4708	1-3 (n=4708)
(1,3]	8	7754740.725	TH_Eval_016	0.41274832070887524	6997	1-3 (n=6997)
(1,3]	8	7973217.99	TH_Eval_014	0.4983763723519406	6467	1-3 (n=6467)
(1,3]	8	8017311.505	TH_Eval_015	0.4884341637010676	5620	1-3 (n=5620)
(1,3]	8	8032662	TH_Eval_019	0.45789473684210524	5510	1-3 (n=5510)
(1,3]	8	8047283.115	TH_Eval_018	0.43967714528462193	4708	1-3 (n=4708)
(1,3]	12	11590923.45	TH_Eval_016	0.48706588537944834	6997	1-3 (n=6997)
(1,3]	12	11889324.99	TH_Eval_014	0.5755373434359053	6467	1-3 (n=6467)
(1,3]	12	12000172.32	TH_Eval_019	0.5370235934664247	5510	1-3 (n=5510)
(1,3]	12	12007425.805	TH_Eval_018	0.5248513169073916	4708	1-3 (n=4708)
(1,3]	12	12047860.87	TH_Eval_015	0.5761565836298932	5620	1-3 (n=5620)
(1,3]	16	15450346	TH_Eval_016	0.5483778762326711	6997	1-3 (n=6997)
(1,3]	16	15906303	TH_Eval_015	0.6391459074733096	5620	1-3 (n=5620)
(1,3]	16	15987080.665	TH_Eval_018	0.5811384876805438	4708	1-3 (n=4708)
(1,3]	16	15988293	TH_Eval_019	0.5976406533575318	5510	1-3 (n=5510)
(1,3]	16	15997868.72	TH_Eval_014	0.6353796196072368	6467	1-3 (n=6467)
(1,3]	20	19318564.015	TH_Eval_016	0.6105473774474774	6997	1-3 (n=6997)
(1,3]	20	19958188.32	TH_Eval_015	0.6889679715302491	5620	1-3 (n=5620)
(1,3]	20	19974189.76	TH_Eval_014	0.6788309880933973	6467	1-3 (n=6467)
(1,3]	20	19977471.635	TH_Eval_018	0.6505947323704333	4708	1-3 (n=4708)
(1,3]	20	19990852.56	TH_Eval_019	0.6352087114337568	5510	1-3 (n=5510)
(1,3]	24	23185251.405	TH_Eval_016	0.6782906960125769	6997	1-3 (n=6997)
(1,3]	24	23900691.655	TH_Eval_018	0.6852166525063721	4708	1-3 (n=4708)
(1,3]	24	23974325.24	TH_Eval_014	0.7136230091232411	6467	1-3 (n=6467)
(1,3]	24	23990511.24	TH_Eval_019	0.6923774954627949	5510	1-3 (n=5510)
(1,3]	24	23993612.64	TH_Eval_015	0.7364768683274021	5620	1-3 (n=5620)
(1,3]	28	27096721.13	TH_Eval_016	0.7243104187508932	6997	1-3 (n=6997)
(1,3]	28	27976524.66	TH_Eval_014	0.7344982217411473	6467	1-3 (n=6467)
(1,3]	28	27989639.64	TH_Eval_019	0.7143375680580762	5510	1-3 (n=5510)
(1,3]	28	28009172.16	TH_Eval_015	0.7804270462633452	5620	1-3 (n=5620)
(1,3]	28	28144523.23	TH_Eval_018	0.7296091758708582	4708	1-3 (n=4708)
(1,3]	32	30952174.325	TH_Eval_016	0.7573245676718594	6997	1-3 (n=6997)
(1,3]	32	31972725.78	TH_Eval_014	0.770836554816762	6467	1-3 (n=6467)
(1,3]	32	31990588.2	TH_Eval_019	0.7417422867513611	5510	1-3 (n=5510)
(1,3]	32	31994860.68	TH_Eval_015	0.8120996441281139	5620	1-3 (n=5620)
(1,3]	32	32056015.6	TH_Eval_018	0.759983007646559	4708	1-3 (n=4708)
(1,3]	36	34734143.3	TH_Eval_016	0.8077747606116907	6997	1-3 (n=6997)
(1,3]	36	35967986.36	TH_Eval_014	0.7918663986392454	6467	1-3 (n=6467)
(1,3]	36	35987718.24	TH_Eval_019	0.7705989110707804	5510	1-3 (n=5510)
(1,3]	36	35998955.75	TH_Eval_018	0.7890824129141886	4708	1-3 (n=4708)
(1,3]	36	35999476.92	TH_Eval_015	0.849644128113879	5620	1-3 (n=5620)
(1,3]	40	38477743.555	TH_Eval_016	0.8475060740317278	6997	1-3 (n=6997)
(1,3]	40	39959708.44	TH_Eval_018	0.8268903993203058	4708	1-3 (n=4708)
(1,3]	40	39962799.63	TH_Eval_014	0.802381320550487	6467	1-3 (n=6467)
(1,3]	40	39984104.52	TH_Eval_019	0.7945553539019964	5510	1-3 (n=5510)
(1,3]	40	40000910.04	TH_Eval_015	0.8806049822064057	5620	1-3 (n=5620)
(1,3]	44	42709556	TH_Eval_016	0.8880948978133486	6997	1-3 (n=6997)
(1,3]	44	43943899.52	TH_Eval_018	0.8591758708581139	4708	1-3 (n=4708)
(1,3]	44	43964723.12	TH_Eval_014	0.8343899798979434	6467	1-3 (n=6467)
(1,3]	44	43982804.16	TH_Eval_019	0.821415607985481	5510	1-3 (n=5510)
(1,3]	44	43994414.88	TH_Eval_015	0.904626334519573	5620	1-3 (n=5620)
(1,3]	48	47948681.84	TH_Eval_018	1	4708	1-3 (n=4708)
(1,3]	48	47973977	TH_Eval_014	1	6467	1-3 (n=6467)
(1,3]	48	47987492.4	TH_Eval_019	1	5510	1-3 (n=5510)
(1,3]	48	47989150.56	TH_Eval_015	1	5620	1-3 (n=5620)
(1,3]	48	48260261.2	TH_Eval_016	1	6997	1-3 (n=6997)
(3,5]	0	897386.4	TH_Eval_018	0.49846153846153846	5525	3-5 (n=5525)
(3,5]	0	964752.75	TH_Eval_016	0.5191721482432216	6233	3-5 (n=6233)
(3,5]	0	966290.05	TH_Eval_015	0.5659387167767056	5907	3-5 (n=5907)
(3,5]	0	968801.745	TH_Eval_019	0.549245634853365	5899	3-5 (n=5899)
(3,5]	0	969044.31	TH_Eval_014	0.5898907609701907	5401	3-5 (n=5401)
(3,5]	4	3850360.41	TH_Eval_016	0.7846943686828173	6233	3-5 (n=6233)
(3,5]	4	3989494.615	TH_Eval_019	0.8272588574334633	5899	3-5 (n=5899)
(3,5]	4	4006874.005	TH_Eval_015	0.8344337227018791	5907	3-5 (n=5907)
(3,5]	4	4022359.965	TH_Eval_014	0.8429920385113868	5401	3-5 (n=5401)
(3,5]	4	4038616.96	TH_Eval_018	0.7853393665158371	5525	3-5 (n=5525)
(3,5]	8	7754740.725	TH_Eval_016	0.8912241296326007	6233	3-5 (n=6233)
(3,5]	8	7973217.99	TH_Eval_014	0.9300129605628588	5401	3-5 (n=5401)
(3,5]	8	8017311.505	TH_Eval_015	0.9231420348738785	5907	3-5 (n=5907)
(3,5]	8	8032662	TH_Eval_019	0.917782675029666	5899	3-5 (n=5899)
(3,5]	8	8047283.115	TH_Eval_018	0.890497737556561	5525	3-5 (n=5525)
(3,5]	12	11590923.45	TH_Eval_016	0.9347023905021659	6233	3-5 (n=6233)
(3,5]	12	11889324.99	TH_Eval_014	0.9546380299944455	5401	3-5 (n=5401)
(3,5]	12	12000172.32	TH_Eval_019	0.9499915239871165	5899	3-5 (n=5899)
(3,5]	12	12007425.805	TH_Eval_018	0.9370135746606335	5525	3-5 (n=5525)
(3,5]	12	12047860.87	TH_Eval_015	0.9578466226510919	5907	3-5 (n=5907)
(3,5]	16	15450346	TH_Eval_016	0.9598909032568587	6233	3-5 (n=6233)
(3,5]	16	15906303	TH_Eval_015	0.973252073810733	5907	3-5 (n=5907)
(3,5]	16	15987080.665	TH_Eval_018	0.9571040723981901	5525	3-5 (n=5525)
(3,5]	16	15988293	TH_Eval_019	0.9721986777419902	5899	3-5 (n=5899)
(3,5]	16	15997868.72	TH_Eval_014	0.9698204036289576	5401	3-5 (n=5401)
(3,5]	20	19318564.015	TH_Eval_016	0.9704797047970479	6233	3-5 (n=6233)
(3,5]	20	19958188.32	TH_Eval_015	0.9829016421195192	5907	3-5 (n=5907)
(3,5]	20	19974189.76	TH_Eval_014	0.9794482503240141	5401	3-5 (n=5401)
(3,5]	20	19977471.635	TH_Eval_018	0.9732126696832579	5525	3-5 (n=5525)
(3,5]	20	19990852.56	TH_Eval_019	0.9776233259874555	5899	3-5 (n=5899)
(3,5]	24	23185251.405	TH_Eval_016	0.9783410877587037	6233	3-5 (n=6233)
(3,5]	24	23900691.655	TH_Eval_018	0.9795475113122172	5525	3-5 (n=5525)
(3,5]	24	23974325.24	TH_Eval_014	0.9816700610997964	5401	3-5 (n=5401)
(3,5]	24	23990511.24	TH_Eval_019	0.9838955755212748	5899	3-5 (n=5899)
(3,5]	24	23993612.64	TH_Eval_015	0.9878110716099543	5907	3-5 (n=5907)
(3,5]	28	27096721.13	TH_Eval_016	0.9820311246590727	6233	3-5 (n=6233)
(3,5]	28	27976524.66	TH_Eval_014	0.9857433808553971	5401	3-5 (n=5401)
(3,5]	28	27989639.64	TH_Eval_019	0.9864383793863367	5899	3-5 (n=5899)
(3,5]	28	28009172.16	TH_Eval_015	0.9903504316912138	5907	3-5 (n=5907)
(3,5]	28	28144523.23	TH_Eval_018	0.9853393665158371	5525	3-5 (n=5525)
(3,5]	32	30952174.325	TH_Eval_016	0.9862024707203594	6233	3-5 (n=6233)
(3,5]	32	31972725.78	TH_Eval_014	0.9892612479170524	5401	3-5 (n=5401)
(3,5]	32	31990588.2	TH_Eval_019	0.9884726224783862	5899	3-5 (n=5899)
(3,5]	32	31994860.68	TH_Eval_015	0.9927205011003893	5907	3-5 (n=5907)
(3,5]	32	32056015.6	TH_Eval_018	0.9878733031674208	5525	3-5 (n=5525)
(3,5]	36	34734143.3	TH_Eval_016	0.9887694529119204	6233	3-5 (n=6233)
(3,5]	36	35967986.36	TH_Eval_014	0.9903721533049435	5401	3-5 (n=5401)
(3,5]	36	35987718.24	TH_Eval_019	0.9905068655704357	5899	3-5 (n=5899)
(3,5]	36	35998955.75	TH_Eval_018	0.9905882352941177	5525	3-5 (n=5525)
(3,5]	36	35999476.92	TH_Eval_015	0.9942441171491451	5907	3-5 (n=5907)
(3,5]	40	38477743.555	TH_Eval_016	0.9908551259425638	6233	3-5 (n=6233)
(3,5]	40	39959708.44	TH_Eval_018	0.9929411764705882	5525	3-5 (n=5525)
(3,5]	40	39962799.63	TH_Eval_014	0.991112756896871	5401	3-5 (n=5401)
(3,5]	40	39984104.52	TH_Eval_019	0.991863027631802	5899	3-5 (n=5899)
(3,5]	40	40000910.04	TH_Eval_015	0.9954291518537328	5907	3-5 (n=5907)
(3,5]	44	42709556	TH_Eval_016	0.9943847264559602	6233	3-5 (n=6233)
(3,5]	44	43943899.52	TH_Eval_018	0.9967420814479638	5525	3-5 (n=5525)
(3,5]	44	43964723.12	TH_Eval_014	0.9931494167746714	5401	3-5 (n=5401)
(3,5]	44	43982804.16	TH_Eval_019	0.9935582302085099	5899	3-5 (n=5899)
(3,5]	44	43994414.88	TH_Eval_015	0.9972913492466565	5907	3-5 (n=5907)
(3,5]	48	47948681.84	TH_Eval_018	1	5525	3-5 (n=5525)
(3,5]	48	47973977	TH_Eval_014	1	5401	3-5 (n=5401)
(3,5]	48	47987492.4	TH_Eval_019	1	5899	3-5 (n=5899)
(3,5]	48	47989150.56	TH_Eval_015	1	5907	3-5 (n=5907)
(3,5]	48	48260261.2	TH_Eval_016	1	6233	3-5 (n=6233)
(5,7]	0	897386.4	TH_Eval_018	0.8369994359842076	3546	5-7 (n=3546)
(5,7]	0	964752.75	TH_Eval_016	0.8440366972477065	3706	5-7 (n=3706)
(5,7]	0	966290.05	TH_Eval_015	0.8850498338870432	3010	5-7 (n=3010)
(5,7]	0	968801.745	TH_Eval_019	0.8857837181044957	3292	5-7 (n=3292)
(5,7]	0	969044.31	TH_Eval_014	0.8888888888888888	2988	5-7 (n=2988)
(5,7]	4	3850360.41	TH_Eval_016	0.9794927145169995	3706	5-7 (n=3706)
(5,7]	4	3989494.615	TH_Eval_019	0.985722964763062	3292	5-7 (n=3292)
(5,7]	4	4006874.005	TH_Eval_015	0.9850498338870431	3010	5-7 (n=3010)
(5,7]	4	4022359.965	TH_Eval_014	0.9859437751004017	2988	5-7 (n=2988)
(5,7]	4	4038616.96	TH_Eval_018	0.9706711787930062	3546	5-7 (n=3546)
(5,7]	8	7754740.725	TH_Eval_016	0.9940636805180788	3706	5-7 (n=3706)
(5,7]	8	7973217.99	TH_Eval_014	0.9953145917001339	2988	5-7 (n=2988)
(5,7]	8	8017311.505	TH_Eval_015	0.9963455149501661	3010	5-7 (n=3010)
(5,7]	8	8032662	TH_Eval_019	0.9939246658566221	3292	5-7 (n=3292)
(5,7]	8	8047283.115	TH_Eval_018	0.9892836999435984	3546	5-7 (n=3546)
(5,7]	12	11590923.45	TH_Eval_016	0.9983810037776578	3706	5-7 (n=3706)
(5,7]	12	11889324.99	TH_Eval_014	0.9966532797858099	2988	5-7 (n=2988)
(5,7]	12	12000172.32	TH_Eval_019	0.9951397326852977	3292	5-7 (n=3292)
(5,7]	12	12007425.805	TH_Eval_018	0.9957698815566836	3546	5-7 (n=3546)
(5,7]	12	12047860.87	TH_Eval_015	0.9970099667774086	3010	5-7 (n=3010)
(5,7]	16	15450346	TH_Eval_016	0.9981111710739342	3706	5-7 (n=3706)
(5,7]	16	15906303	TH_Eval_015	0.9976744186046511	3010	5-7 (n=3010)
(5,7]	16	15987080.665	TH_Eval_018	0.9963338973491258	3546	5-7 (n=3546)
(5,7]	16	15988293	TH_Eval_019	0.9975698663426489	3292	5-7 (n=3292)
(5,7]	16	15997868.72	TH_Eval_014	0.998661311914324	2988	5-7 (n=2988)
(5,7]	20	19318564.015	TH_Eval_016	0.9981111710739342	3706	5-7 (n=3706)
(5,7]	20	19958188.32	TH_Eval_015	0.998671096345515	3010	5-7 (n=3010)
(5,7]	20	19974189.76	TH_Eval_014	0.9949799196787149	2988	5-7 (n=2988)
(5,7]	20	19977471.635	TH_Eval_018	0.9977439368302312	3546	5-7 (n=3546)
(5,7]	20	19990852.56	TH_Eval_019	0.9981773997569866	3292	5-7 (n=3292)
(5,7]	24	23185251.405	TH_Eval_016	0.9986508364813815	3706	5-7 (n=3706)
(5,7]	24	23900691.655	TH_Eval_018	0.9991539763113367	3546	5-7 (n=3546)
(5,7]	24	23974325.24	TH_Eval_014	0.998661311914324	2988	5-7 (n=2988)
(5,7]	24	23990511.24	TH_Eval_019	0.9981773997569866	3292	5-7 (n=3292)
(5,7]	24	23993612.64	TH_Eval_015	0.9983388704318937	3010	5-7 (n=3010)
(5,7]	28	27096721.13	TH_Eval_016	0.9983810037776578	3706	5-7 (n=3706)
(5,7]	28	27976524.66	TH_Eval_014	0.998661311914324	2988	5-7 (n=2988)
(5,7]	28	27989639.64	TH_Eval_019	0.9990886998784934	3292	5-7 (n=3292)
(5,7]	28	28009172.16	TH_Eval_015	0.9993355481727575	3010	5-7 (n=3010)
(5,7]	28	28144523.23	TH_Eval_018	0.9983079526226735	3546	5-7 (n=3546)
(5,7]	32	30952174.325	TH_Eval_016	0.9994603345925526	3706	5-7 (n=3706)
(5,7]	32	31972725.78	TH_Eval_014	0.999330655957162	2988	5-7 (n=2988)
(5,7]	32	31990588.2	TH_Eval_019	0.9978736330498177	3292	5-7 (n=3292)
(5,7]	32	31994860.68	TH_Eval_015	0.9993355481727575	3010	5-7 (n=3010)
(5,7]	32	32056015.6	TH_Eval_018	0.9985899605188945	3546	5-7 (n=3546)
(5,7]	36	34734143.3	TH_Eval_016	0.9986508364813815	3706	5-7 (n=3706)
(5,7]	36	35967986.36	TH_Eval_014	0.998995983935743	2988	5-7 (n=2988)
(5,7]	36	35987718.24	TH_Eval_019	0.9984811664641555	3292	5-7 (n=3292)
(5,7]	36	35998955.75	TH_Eval_018	0.9985899605188945	3546	5-7 (n=3546)
(5,7]	36	35999476.92	TH_Eval_015	0.9996677740863787	3010	5-7 (n=3010)
(5,7]	40	38477743.555	TH_Eval_016	0.9994603345925526	3706	5-7 (n=3706)
(5,7]	40	39959708.44	TH_Eval_018	0.9985899605188945	3546	5-7 (n=3546)
(5,7]	40	39962799.63	TH_Eval_014	0.998995983935743	2988	5-7 (n=2988)
(5,7]	40	39984104.52	TH_Eval_019	0.9993924665856622	3292	5-7 (n=3292)
(5,7]	40	40000910.04	TH_Eval_015	0.9993355481727575	3010	5-7 (n=3010)
(5,7]	44	42709556	TH_Eval_016	0.9997301672962763	3706	5-7 (n=3706)
(5,7]	44	43943899.52	TH_Eval_018	0.9994359842075579	3546	5-7 (n=3546)
(5,7]	44	43964723.12	TH_Eval_014	0.998661311914324	2988	5-7 (n=2988)
(5,7]	44	43982804.16	TH_Eval_019	0.9993924665856622	3292	5-7 (n=3292)
(5,7]	44	43994414.88	TH_Eval_015	0.9993355481727575	3010	5-7 (n=3010)
(5,7]	48	47948681.84	TH_Eval_018	1	3546	5-7 (n=3546)
(5,7]	48	47973977	TH_Eval_014	1	2988	5-7 (n=2988)
(5,7]	48	47987492.4	TH_Eval_019	1	3292	5-7 (n=3292)
(5,7]	48	47989150.56	TH_Eval_015	1	3010	5-7 (n=3010)
(5,7]	48	48260261.2	TH_Eval_016	1	3706	5-7 (n=3706)
(7,10]	0	897386.4	TH_Eval_018	0.9794520547945206	1022	7-10 (n=1022)
