expression_bin	bin_median	UMEND	parent_id	pct_accurately_measured	n_genes_in_bin	expression_bin_label
(1,3]	12	12007425.805	TH_Eval_018	0.03228547153780799	4708	1-3 (n=4708)
(1,3]	12	12047860.87	TH_Eval_015	0.030782918149466192	5620	1-3 (n=5620)
(1,3]	16	15450346	TH_Eval_016	0.033728740888952405	6997	1-3 (n=6997)
(1,3]	16	15906303	TH_Eval_015	0.0400355871886121	5620	1-3 (n=5620)
(1,3]	16	15987080.665	TH_Eval_018	0.033984706881903144	4708	1-3 (n=4708)
(1,3]	16	15988293	TH_Eval_019	0.036297640653357534	5510	1-3 (n=5510)
(1,3]	16	15997868.72	TH_Eval_014	0.038812432348848	6467	1-3 (n=6467)
(1,3]	20	19318564.015	TH_Eval_016	0.03715878233528655	6997	1-3 (n=6997)
(1,3]	20	19958188.32	TH_Eval_015	0.050711743772241996	5620	1-3 (n=5620)
(1,3]	20	19974189.76	TH_Eval_014	0.04623473016854801	6467	1-3 (n=6467)
(1,3]	20	19977471.635	TH_Eval_018	0.0437553101104503	4708	1-3 (n=4708)
(1,3]	20	19990852.56	TH_Eval_019	0.042105263157894736	5510	1-3 (n=5510)
(1,3]	24	23185251.405	TH_Eval_016	0.04516221237673289	6997	1-3 (n=6997)
(1,3]	24	23900691.655	TH_Eval_018	0.046941376380628716	4708	1-3 (n=4708)
(1,3]	24	23974325.24	TH_Eval_014	0.05164682232874594	6467	1-3 (n=6467)
(1,3]	24	23990511.24	TH_Eval_019	0.043557168784029036	5510	1-3 (n=5510)
(1,3]	24	23993612.64	TH_Eval_015	0.05800711743772242	5620	1-3 (n=5620)
(1,3]	28	27096721.13	TH_Eval_016	0.05488066314134629	6997	1-3 (n=6997)
(1,3]	28	27976524.66	TH_Eval_014	0.061233957012525125	6467	1-3 (n=6467)
(1,3]	28	27989639.64	TH_Eval_019	0.05245009074410163	5510	1-3 (n=5510)
(1,3]	28	28009172.16	TH_Eval_015	0.06583629893238434	5620	1-3 (n=5620)
(1,3]	28	28144523.23	TH_Eval_018	0.060960067969413764	4708	1-3 (n=4708)
(1,3]	32	30952174.325	TH_Eval_016	0.061454909246820066	6997	1-3 (n=6997)
(1,3]	32	31972725.78	TH_Eval_014	0.059378382557600126	6467	1-3 (n=6467)
(1,3]	32	31990588.2	TH_Eval_019	0.05462794918330308	5510	1-3 (n=5510)
(1,3]	32	31994860.68	TH_Eval_015	0.06797153024911032	5620	1-3 (n=5620)
(1,3]	32	32056015.6	TH_Eval_018	0.061809685641461345	4708	1-3 (n=4708)
(1,3]	36	34734143.3	TH_Eval_016	0.07703301414892097	6997	1-3 (n=6997)
(1,3]	36	35967986.36	TH_Eval_014	0.06710994278645431	6467	1-3 (n=6467)
(1,3]	36	35987718.24	TH_Eval_019	0.060980036297640657	5510	1-3 (n=5510)
(1,3]	36	35998955.75	TH_Eval_018	0.06881903143585387	4708	1-3 (n=4708)
(1,3]	36	35999476.92	TH_Eval_015	0.08131672597864768	5620	1-3 (n=5620)
(1,3]	40	38477743.555	TH_Eval_016	0.08560811776475633	6997	1-3 (n=6997)
(1,3]	40	39959708.44	TH_Eval_018	0.08687340696686491	4708	1-3 (n=4708)
(1,3]	40	39962799.63	TH_Eval_014	0.07205814133292099	6467	1-3 (n=6467)
(1,3]	40	39984104.52	TH_Eval_019	0.06497277676950998	5510	1-3 (n=5510)
(1,3]	40	40000910.04	TH_Eval_015	0.10533807829181495	5620	1-3 (n=5620)
(1,3]	44	42709556	TH_Eval_016	0.10661712162355295	6997	1-3 (n=6997)
(1,3]	44	43943899.52	TH_Eval_018	0.08220050977060323	4708	1-3 (n=4708)
(1,3]	44	43964723.12	TH_Eval_014	0.0766970774702335	6467	1-3 (n=6467)
(1,3]	44	43982804.16	TH_Eval_019	0.06860254083484574	5510	1-3 (n=5510)
(1,3]	44	43994414.88	TH_Eval_015	0.11085409252669039	5620	1-3 (n=5620)
(1,3]	48	47948681.84	TH_Eval_018	1	4708	1-3 (n=4708)
(1,3]	48	47973977	TH_Eval_014	1	6467	1-3 (n=6467)
(1,3]	48	47987492.4	TH_Eval_019	1	5510	1-3 (n=5510)
(1,3]	48	47989150.56	TH_Eval_015	1	5620	1-3 (n=5620)
(1,3]	48	48260261.2	TH_Eval_016	1	6997	1-3 (n=6997)
(3,5]	0	897386.4	TH_Eval_018	0.026425339366515838	5525	3-5 (n=5525)
(3,5]	0	964752.75	TH_Eval_016	0.027595058559281245	6233	3-5 (n=6233)
(3,5]	0	966290.05	TH_Eval_015	0.03250380904012189	5907	3-5 (n=5907)
(3,5]	0	968801.745	TH_Eval_019	0.031022207153754873	5899	3-5 (n=5899)
(3,5]	0	969044.31	TH_Eval_014	0.03332716163673394	5401	3-5 (n=5401)
(3,5]	4	3850360.41	TH_Eval_016	0.05647360821434301	6233	3-5 (n=6233)
(3,5]	4	3989494.615	TH_Eval_019	0.06323105611120529	5899	3-5 (n=5899)
(3,5]	4	4006874.005	TH_Eval_015	0.06026747926189267	5907	3-5 (n=5907)
(3,5]	4	4022359.965	TH_Eval_014	0.06221070172190335	5401	3-5 (n=5401)
(3,5]	4	4038616.96	TH_Eval_018	0.05520361990950226	5525	3-5 (n=5525)
(3,5]	8	7754740.725	TH_Eval_016	0.07957644793839243	6233	3-5 (n=6233)
(3,5]	8	7973217.99	TH_Eval_014	0.1029438992779115	5401	3-5 (n=5401)
(3,5]	8	8017311.505	TH_Eval_015	0.09158625359742678	5907	3-5 (n=5907)
(3,5]	8	8032662	TH_Eval_019	0.09933887099508391	5899	3-5 (n=5899)
(3,5]	8	8047283.115	TH_Eval_018	0.08018099547511312	5525	3-5 (n=5525)
(3,5]	12	11590923.45	TH_Eval_016	0.10171666934060646	6233	3-5 (n=6233)
(3,5]	12	11889324.99	TH_Eval_014	0.12294019625995187	5401	3-5 (n=5401)
(3,5]	12	12000172.32	TH_Eval_019	0.11307001186641803	5899	3-5 (n=5899)
(3,5]	12	12007425.805	TH_Eval_018	0.09936651583710407	5525	3-5 (n=5525)
(3,5]	12	12047860.87	TH_Eval_015	0.11325545962417471	5907	3-5 (n=5907)
(3,5]	16	15450346	TH_Eval_016	0.12193165409914969	6233	3-5 (n=6233)
(3,5]	16	15906303	TH_Eval_015	0.14118842051802946	5907	3-5 (n=5907)
(3,5]	16	15987080.665	TH_Eval_018	0.12723981900452488	5525	3-5 (n=5525)
(3,5]	16	15988293	TH_Eval_019	0.12764875402610612	5899	3-5 (n=5899)
(3,5]	16	15997868.72	TH_Eval_014	0.14201073875208295	5401	3-5 (n=5401)
(3,5]	20	19318564.015	TH_Eval_016	0.15000802181934864	6233	3-5 (n=6233)
(3,5]	20	19958188.32	TH_Eval_015	0.16776705603521247	5907	3-5 (n=5907)
(3,5]	20	19974189.76	TH_Eval_014	0.1633030920199963	5401	3-5 (n=5401)
(3,5]	20	19977471.635	TH_Eval_018	0.1419004524886878	5525	3-5 (n=5525)
(3,5]	20	19990852.56	TH_Eval_019	0.1547719952534328	5899	3-5 (n=5899)
(3,5]	24	23185251.405	TH_Eval_016	0.1724691159955078	6233	3-5 (n=6233)
(3,5]	24	23900691.655	TH_Eval_018	0.17773755656108597	5525	3-5 (n=5525)
(3,5]	24	23974325.24	TH_Eval_014	0.18755785965561933	5401	3-5 (n=5401)
(3,5]	24	23990511.24	TH_Eval_019	0.16596033225970502	5899	3-5 (n=5899)
(3,5]	24	23993612.64	TH_Eval_015	0.19570001692906722	5907	3-5 (n=5907)
(3,5]	28	27096721.13	TH_Eval_016	0.20263115674635007	6233	3-5 (n=6233)
(3,5]	28	27976524.66	TH_Eval_014	0.19774115904462136	5401	3-5 (n=5401)
(3,5]	28	27989639.64	TH_Eval_019	0.1893541278182743	5899	3-5 (n=5899)
(3,5]	28	28009172.16	TH_Eval_015	0.21736922295581512	5907	3-5 (n=5907)
(3,5]	28	28144523.23	TH_Eval_018	0.1952941176470588	5525	3-5 (n=5525)
(3,5]	32	30952174.325	TH_Eval_016	0.2225252687309482	6233	3-5 (n=6233)
(3,5]	32	31972725.78	TH_Eval_014	0.22014441770042584	5401	3-5 (n=5401)
(3,5]	32	31990588.2	TH_Eval_019	0.20630615358535345	5899	3-5 (n=5899)
(3,5]	32	31994860.68	TH_Eval_015	0.24851870661926528	5907	3-5 (n=5907)
(3,5]	32	32056015.6	TH_Eval_018	0.20054298642533935	5525	3-5 (n=5525)
(3,5]	36	34734143.3	TH_Eval_016	0.2584630194128028	6233	3-5 (n=6233)
(3,5]	36	35967986.36	TH_Eval_014	0.23884465839659322	5401	3-5 (n=5401)
(3,5]	36	35987718.24	TH_Eval_019	0.22647906424817765	5899	3-5 (n=5899)
(3,5]	36	35998955.75	TH_Eval_018	0.24036199095022626	5525	3-5 (n=5525)
(3,5]	36	35999476.92	TH_Eval_015	0.2862705264939902	5907	3-5 (n=5907)
(3,5]	40	38477743.555	TH_Eval_016	0.3138135729183379	6233	3-5 (n=6233)
(3,5]	40	39959708.44	TH_Eval_018	0.25665158371040725	5525	3-5 (n=5525)
(3,5]	40	39962799.63	TH_Eval_014	0.25773004999074245	5401	3-5 (n=5401)
(3,5]	40	39984104.52	TH_Eval_019	0.2397016443464994	5899	3-5 (n=5899)
(3,5]	40	40000910.04	TH_Eval_015	0.324530218384967	5907	3-5 (n=5907)
(3,5]	44	42709556	TH_Eval_016	0.3757420182897481	6233	3-5 (n=6233)
(3,5]	44	43943899.52	TH_Eval_018	0.2906787330316742	5525	3-5 (n=5525)
(3,5]	44	43964723.12	TH_Eval_014	0.273653027217182	5401	3-5 (n=5401)
(3,5]	44	43982804.16	TH_Eval_019	0.2564841498559078	5899	3-5 (n=5899)
(3,5]	44	43994414.88	TH_Eval_015	0.37464025732182155	5907	3-5 (n=5907)
(3,5]	48	47948681.84	TH_Eval_018	1	5525	3-5 (n=5525)
(3,5]	48	47973977	TH_Eval_014	1	5401	3-5 (n=5401)
(3,5]	48	47987492.4	TH_Eval_019	1	5899	3-5 (n=5899)
(3,5]	48	47989150.56	TH_Eval_015	1	5907	3-5 (n=5907)
(3,5]	48	48260261.2	TH_Eval_016	1	6233	3-5 (n=6233)
(5,7]	0	897386.4	TH_Eval_018	0.06627185561195713	3546	5-7 (n=3546)
(5,7]	0	964752.75	TH_Eval_016	0.06098219104155424	3706	5-7 (n=3706)
(5,7]	0	966290.05	TH_Eval_015	0.07541528239202658	3010	5-7 (n=3010)
(5,7]	0	968801.745	TH_Eval_019	0.07168894289185905	3292	5-7 (n=3292)
(5,7]	0	969044.31	TH_Eval_014	0.08065595716198126	2988	5-7 (n=2988)
(5,7]	4	3850360.41	TH_Eval_016	0.12142471667566108	3706	5-7 (n=3706)
(5,7]	4	3989494.615	TH_Eval_019	0.132138517618469	3292	5-7 (n=3292)
(5,7]	4	4006874.005	TH_Eval_015	0.16245847176079733	3010	5-7 (n=3010)
(5,7]	4	4022359.965	TH_Eval_014	0.14926372155287818	2988	5-7 (n=2988)
(5,7]	4	4038616.96	TH_Eval_018	0.13423575860124085	3546	5-7 (n=3546)
(5,7]	8	7754740.725	TH_Eval_016	0.1797085806799784	3706	5-7 (n=3706)
(5,7]	8	7973217.99	TH_Eval_014	0.2178714859437751	2988	5-7 (n=2988)
(5,7]	8	8017311.505	TH_Eval_015	0.2302325581395349	3010	5-7 (n=3010)
(5,7]	8	8032662	TH_Eval_019	0.20899149453219928	3292	5-7 (n=3292)
(5,7]	8	8047283.115	TH_Eval_018	0.1895093062605753	3546	5-7 (n=3546)
(5,7]	12	11590923.45	TH_Eval_016	0.23502428494333513	3706	5-7 (n=3706)
(5,7]	12	11889324.99	TH_Eval_014	0.2751004016064257	2988	5-7 (n=2988)
(5,7]	12	12000172.32	TH_Eval_019	0.25972053462940464	3292	5-7 (n=3292)
(5,7]	12	12007425.805	TH_Eval_018	0.24196277495769883	3546	5-7 (n=3546)
(5,7]	12	12047860.87	TH_Eval_015	0.26943521594684383	3010	5-7 (n=3010)
(5,7]	16	15450346	TH_Eval_016	0.2754991905018888	3706	5-7 (n=3706)
(5,7]	16	15906303	TH_Eval_015	0.33986710963455147	3010	5-7 (n=3010)
(5,7]	16	15987080.665	TH_Eval_018	0.2853919909757473	3546	5-7 (n=3546)
(5,7]	16	15988293	TH_Eval_019	0.293134872417983	3292	5-7 (n=3292)
(5,7]	16	15997868.72	TH_Eval_014	0.3015394912985274	2988	5-7 (n=2988)
(5,7]	20	19318564.015	TH_Eval_016	0.32164058283864005	3706	5-7 (n=3706)
(5,7]	20	19958188.32	TH_Eval_015	0.3973421926910299	3010	5-7 (n=3010)
(5,7]	20	19974189.76	TH_Eval_014	0.34170013386880854	2988	5-7 (n=2988)
(5,7]	20	19977471.635	TH_Eval_018	0.32374506486181615	3546	5-7 (n=3546)
(5,7]	20	19990852.56	TH_Eval_019	0.33900364520048604	3292	5-7 (n=3292)
(5,7]	24	23185251.405	TH_Eval_016	0.3634646519158122	3706	5-7 (n=3706)
(5,7]	24	23900691.655	TH_Eval_018	0.3750705019740553	3546	5-7 (n=3546)
(5,7]	24	23974325.24	TH_Eval_014	0.39457831325301207	2988	5-7 (n=2988)
(5,7]	24	23990511.24	TH_Eval_019	0.3784933171324423	3292	5-7 (n=3292)
(5,7]	24	23993612.64	TH_Eval_015	0.4448504983388704	3010	5-7 (n=3010)
(5,7]	28	27096721.13	TH_Eval_016	0.4104155423637345	3706	5-7 (n=3706)
(5,7]	28	27976524.66	TH_Eval_014	0.43105756358768405	2988	5-7 (n=2988)
(5,7]	28	27989639.64	TH_Eval_019	0.4131227217496962	3292	5-7 (n=3292)
(5,7]	28	28009172.16	TH_Eval_015	0.48006644518272423	3010	5-7 (n=3010)
(5,7]	28	28144523.23	TH_Eval_018	0.41398759165256627	3546	5-7 (n=3546)
(5,7]	32	30952174.325	TH_Eval_016	0.4819212088505127	3706	5-7 (n=3706)
(5,7]	32	31972725.78	TH_Eval_014	0.47690763052208834	2988	5-7 (n=2988)
(5,7]	32	31990588.2	TH_Eval_019	0.4523086269744836	3292	5-7 (n=3292)
(5,7]	32	31994860.68	TH_Eval_015	0.540531561461794	3010	5-7 (n=3010)
(5,7]	32	32056015.6	TH_Eval_018	0.45290468133107725	3546	5-7 (n=3546)
(5,7]	36	34734143.3	TH_Eval_016	0.5245547760388559	3706	5-7 (n=3706)
(5,7]	36	35967986.36	TH_Eval_014	0.4825970548862115	2988	5-7 (n=2988)
(5,7]	36	35987718.24	TH_Eval_019	0.47144592952612396	3292	5-7 (n=3292)
(5,7]	36	35998955.75	TH_Eval_018	0.47377326565143824	3546	5-7 (n=3546)
(5,7]	36	35999476.92	TH_Eval_015	0.586046511627907	3010	5-7 (n=3010)
(5,7]	40	38477743.555	TH_Eval_016	0.6049649217485159	3706	5-7 (n=3706)
(5,7]	40	39959708.44	TH_Eval_018	0.5406091370558376	3546	5-7 (n=3546)
(5,7]	40	39962799.63	TH_Eval_014	0.5240963855421686	2988	5-7 (n=2988)
(5,7]	40	39984104.52	TH_Eval_019	0.5097205346294046	3292	5-7 (n=3292)
(5,7]	40	40000910.04	TH_Eval_015	0.6528239202657807	3010	5-7 (n=3010)
(5,7]	44	42709556	TH_Eval_016	0.7023745277927684	3706	5-7 (n=3706)
(5,7]	44	43943899.52	TH_Eval_018	0.5755781161872533	3546	5-7 (n=3546)
(5,7]	44	43964723.12	TH_Eval_014	0.5495314591700133	2988	5-7 (n=2988)
(5,7]	44	43982804.16	TH_Eval_019	0.534629404617254	3292	5-7 (n=3292)
(5,7]	44	43994414.88	TH_Eval_015	0.7215946843853821	3010	5-7 (n=3010)
(5,7]	48	47948681.84	TH_Eval_018	1	3546	5-7 (n=3546)
(5,7]	48	47973977	TH_Eval_014	1	2988	5-7 (n=2988)
(5,7]	48	47987492.4	TH_Eval_019	1	3292	5-7 (n=3292)
(5,7]	48	47989150.56	TH_Eval_015	1	3010	5-7 (n=3010)
(5,7]	48	48260261.2	TH_Eval_016	1	3706	5-7 (n=3706)
(7,10]	0	897386.4	TH_Eval_018	0.15264187866927592	1022	7-10 (n=1022)
(7,10]	0	964752.75	TH_Eval_016	0.1150990099009901	808	7-10 (n=808)
(7,10]	0	966290.05	TH_Eval_015	0.16391509433962265	848	7-10 (n=848)
(7,10]	0	968801.745	TH_Eval_019	0.16066481994459833	722	7-10 (n=722)
(7,10]	0	969044.31	TH_Eval_014	0.1681614349775785	892	7-10 (n=892)
(7,10]	4	3850360.41	TH_Eval_016	0.2623762376237624	808	7-10 (n=808)
(7,10]	4	3989494.615	TH_Eval_019	0.3337950138504155	722	7-10 (n=722)
(7,10]	4	4006874.005	TH_Eval_015	0.3466981132075472	848	7-10 (n=848)
(7,10]	4	4022359.965	TH_Eval_014	0.3576233183856502	892	7-10 (n=892)
(7,10]	4	4038616.96	TH_Eval_018	0.33268101761252444	1022	7-10 (n=1022)
(7,10]	8	7754740.725	TH_Eval_016	0.3873762376237624	808	7-10 (n=808)
(7,10]	8	7973217.99	TH_Eval_014	0.47533632286995514	892	7-10 (n=892)
(7,10]	8	8017311.505	TH_Eval_015	0.5011792452830188	848	7-10 (n=848)
(7,10]	8	8032662	TH_Eval_019	0.45429362880886426	722	7-10 (n=722)
(7,10]	8	8047283.115	TH_Eval_018	0.4344422700587084	1022	7-10 (n=1022)
(7,10]	12	11590923.45	TH_Eval_016	0.48267326732673266	808	7-10 (n=808)
(7,10]	12	11889324.99	TH_Eval_014	0.554932735426009	892	7-10 (n=892)
(7,10]	12	12000172.32	TH_Eval_019	0.5221606648199446	722	7-10 (n=722)
(7,10]	12	12007425.805	TH_Eval_018	0.5313111545988258	1022	7-10 (n=1022)
(7,10]	12	12047860.87	TH_Eval_015	0.5766509433962265	848	7-10 (n=848)
(7,10]	16	15450346	TH_Eval_016	0.5693069306930693	808	7-10 (n=808)
(7,10]	16	15906303	TH_Eval_015	0.6733490566037735	848	7-10 (n=848)
(7,10]	16	15987080.665	TH_Eval_018	0.5802348336594912	1022	7-10 (n=1022)
(7,10]	16	15988293	TH_Eval_019	0.6357340720221607	722	7-10 (n=722)
(7,10]	16	15997868.72	TH_Eval_014	0.6233183856502242	892	7-10 (n=892)
(7,10]	20	19318564.015	TH_Eval_016	0.6212871287128713	808	7-10 (n=808)
(7,10]	20	19958188.32	TH_Eval_015	0.7676886792452831	848	7-10 (n=848)
(7,10]	20	19974189.76	TH_Eval_014	0.7062780269058296	892	7-10 (n=892)
(7,10]	20	19977471.635	TH_Eval_018	0.6506849315068494	1022	7-10 (n=1022)
(7,10]	20	19990852.56	TH_Eval_019	0.6731301939058172	722	7-10 (n=722)
(7,10]	24	23185251.405	TH_Eval_016	0.6757425742574258	808	7-10 (n=808)
(7,10]	24	23900691.655	TH_Eval_018	0.7318982387475538	1022	7-10 (n=1022)
(7,10]	24	23974325.24	TH_Eval_014	0.7286995515695067	892	7-10 (n=892)
(7,10]	24	23990511.24	TH_Eval_019	0.7119113573407202	722	7-10 (n=722)
(7,10]	24	23993612.64	TH_Eval_015	0.78301886792452835	848	7-10 (n=848)
(7,10]	28	27096721.13	TH_Eval_016	0.7425742574257426	808	7-10 (n=808)
(7,10]	28	27976524.66	TH_Eval_014	0.781390134529148	892	7-10 (n=892)
(7,10]	28	27989639.64	TH_Eval_019	0.7451523545706371	722	7-10 (n=722)
(7,10]	28	28009172.16	TH_Eval_015	0.839622641509434	848	7-10 (n=848)
(7,10]	28	28144523.23	TH_Eval_018	0.7407045009784736	1022	7-10 (n=1022)
(7,10]	32	30952174.325	TH_Eval_016	0.8081683168316832	808	7-10 (n=808)
(7,10]	32	31972725.78	TH_Eval_014	0.8127802690582959	892	7-10 (n=892)
(7,10]	32	31990588.2	TH_Eval_019	0.7991689750692521	722	7-10 (n=722)
(7,10]	32	31994860.68	TH_Eval_015	0.8632075471698113	848	7-10 (n=848)
(7,10]	32	32056015.6	TH_Eval_018	0.7964774951076321	1022	7-10 (n=1022)
(7,10]	36	34734143.3	TH_Eval_016	0.8452970297029703	808	7-10 (n=808)
(7,10]	36	35967986.36	TH_Eval_014	0.8340807174887892	892	7-10 (n=892)
(7,10]	36	35987718.24	TH_Eval_019	0.8240997229916898	722	7-10 (n=722)
