expression_bin	bin_median	UMEND	parent_id	pct_accurately_measured	n_genes_in_bin	expression_bin_label
(0,1]	0	897386.4	TH_Eval_018	0.005863438623037639	10574	0-1 (n=10574)
(0,1]	0	964752.75	TH_Eval_016	0.008477646547351642	13801	0-1 (n=13801)
(0,1]	0	966290.05	TH_Eval_015	0.009612378868396373	12796	0-1 (n=12796)
(0,1]	0	968801.745	TH_Eval_019	0.008405305367057372	12968	0-1 (n=12968)
(0,1]	0	969044.31	TH_Eval_014	0.00945936112930219	13743	0-1 (n=13743)
(0,1]	4	3850360.41	TH_Eval_016	0.033983044706905295	13801	0-1 (n=13801)
(0,1]	4	3989494.615	TH_Eval_019	0.03215607649599013	12968	0-1 (n=12968)
(0,1]	4	4006874.005	TH_Eval_015	0.03602688340106283	12796	0-1 (n=12796)
(0,1]	4	4022359.965	TH_Eval_014	0.03572727934221058	13743	0-1 (n=13743)
(0,1]	4	4038616.96	TH_Eval_018	0.030168337431435596	10574	0-1 (n=10574)
(0,1]	8	7754740.725	TH_Eval_016	0.06006811100644881	13801	0-1 (n=13801)
(0,1]	8	7973217.99	TH_Eval_014	0.07050862257149094	13743	0-1 (n=13743)
(0,1]	8	8017311.505	TH_Eval_015	0.058377618005626755	12796	0-1 (n=12796)
(0,1]	8	8032662	TH_Eval_019	0.06238433066008637	12968	0-1 (n=12968)
(0,1]	8	8047283.115	TH_Eval_018	0.05485152260261018	10574	0-1 (n=10574)
(0,1]	12	11590923.45	TH_Eval_016	0.08100862256358235	13801	0-1 (n=13801)
(0,1]	12	11889324.99	TH_Eval_014	0.09066433820854253	13743	0-1 (n=13743)
(0,1]	12	12000172.32	TH_Eval_019	0.08837137569401604	12968	0-1 (n=12968)
(0,1]	12	12007425.805	TH_Eval_018	0.07490069982977114	10574	0-1 (n=10574)
(0,1]	12	12047860.87	TH_Eval_015	0.08463582369490466	12796	0-1 (n=12796)
(0,1]	16	15450346	TH_Eval_016	0.08970364466343018	13801	0-1 (n=13801)
(0,1]	16	15906303	TH_Eval_015	0.1050328227571116	12796	0-1 (n=12796)
(0,1]	16	15987080.665	TH_Eval_018	0.09948931341025156	10574	0-1 (n=10574)
(0,1]	16	15988293	TH_Eval_019	0.09492597162245528	12968	0-1 (n=12968)
(0,1]	16	15997868.72	TH_Eval_014	0.10863712435421669	13743	0-1 (n=13743)
(0,1]	20	19318564.015	TH_Eval_016	0.138685602492573	13801	0-1 (n=13801)
(0,1]	20	19958188.32	TH_Eval_015	0.13715223507346044	12796	0-1 (n=12796)
(0,1]	20	19974189.76	TH_Eval_014	0.13956195881539693	13743	0-1 (n=13743)
(0,1]	20	19977471.635	TH_Eval_018	0.12672593153016834	10574	0-1 (n=10574)
(0,1]	20	19990852.56	TH_Eval_019	0.1236119679210364	12968	0-1 (n=12968)
(0,1]	24	23185251.405	TH_Eval_016	0.14832258531990436	13801	0-1 (n=13801)
(0,1]	24	23900691.655	TH_Eval_018	0.1329676565159826	10574	0-1 (n=10574)
(0,1]	24	23974325.24	TH_Eval_014	0.1480753838317689	13743	0-1 (n=13743)
(0,1]	24	23990511.24	TH_Eval_019	0.14558914250462676	12968	0-1 (n=12968)
(0,1]	24	23993612.64	TH_Eval_015	0.15590809628008753	12796	0-1 (n=12796)
(0,1]	28	27096721.13	TH_Eval_016	0.2118687051662923	13801	0-1 (n=13801)
(0,1]	28	27976524.66	TH_Eval_014	0.19187950229207595	13743	0-1 (n=13743)
(0,1]	28	27989639.64	TH_Eval_019	0.1822948797038865	12968	0-1 (n=12968)
(0,1]	28	28009172.16	TH_Eval_015	0.2153016567677399	12796	0-1 (n=12796)
(0,1]	28	28144523.23	TH_Eval_018	0.18781917911859278	10574	0-1 (n=10574)
(0,1]	32	30952174.325	TH_Eval_016	0.20157959568147235	13801	0-1 (n=13801)
(0,1]	32	31972725.78	TH_Eval_014	0.1923888525067307	13743	0-1 (n=13743)
(0,1]	32	31990588.2	TH_Eval_019	0.17766810610734116	12968	0-1 (n=12968)
(0,1]	32	31994860.68	TH_Eval_015	0.21366051891216006	12796	0-1 (n=12796)
