expression_bin	bin_median	UMEND	parent_id	pct_accurately_measured	n_genes_in_bin	expression_bin_label
(0,1]	0	897386.4	TH_Eval_018	4.728579534707774e-4	10574	0-1 (n=10574)
(0,1]	0	964752.75	TH_Eval_016	0.0016665459024708354	13801	0-1 (n=13801)
(0,1]	0	966290.05	TH_Eval_015	0.0013285401688027509	12796	0-1 (n=12796)
(0,1]	0	968801.745	TH_Eval_019	0.0015422578655151142	12968	0-1 (n=12968)
(0,1]	0	969044.31	TH_Eval_014	0.0016735792767226952	13743	0-1 (n=13743)
(0,1]	4	3850360.41	TH_Eval_016	0.005579305847402362	13801	0-1 (n=13801)
(0,1]	4	3989494.615	TH_Eval_019	0.005860579888957434	12968	0-1 (n=12968)
(0,1]	4	4006874.005	TH_Eval_015	0.007580493904345108	12796	0-1 (n=12796)
(0,1]	4	4022359.965	TH_Eval_014	0.006985374372407771	13743	0-1 (n=13743)
(0,1]	4	4038616.96	TH_Eval_018	0.006525439757896728	10574	0-1 (n=10574)
(0,1]	8	7754740.725	TH_Eval_016	0.010941236142308528	13801	0-1 (n=13801)
(0,1]	8	7973217.99	TH_Eval_014	0.016371971185330715	13743	0-1 (n=13743)
(0,1]	8	8017311.505	TH_Eval_015	0.01437949359174742	12796	0-1 (n=12796)
(0,1]	8	8032662	TH_Eval_019	0.012338062924120914	12968	0-1 (n=12968)
(0,1]	8	8047283.115	TH_Eval_018	0.01607717041800643	10574	0-1 (n=10574)
(0,1]	12	11590923.45	TH_Eval_016	0.016375624954713428	13801	0-1 (n=13801)
(0,1]	12	11889324.99	TH_Eval_014	0.02466710325256494	13743	0-1 (n=13743)
(0,1]	12	12000172.32	TH_Eval_019	0.02336520666255398	12968	0-1 (n=12968)
(0,1]	12	12007425.805	TH_Eval_018	0.022035180631738226	10574	0-1 (n=10574)
(0,1]	12	12047860.87	TH_Eval_015	0.02485151609878087	12796	0-1 (n=12796)
(0,1]	16	15450346	TH_Eval_016	0.021882472284617056	13801	0-1 (n=13801)
(0,1]	16	15906303	TH_Eval_015	0.03782432010003126	12796	0-1 (n=12796)
(0,1]	16	15987080.665	TH_Eval_018	0.027520332891999243	10574	0-1 (n=10574)
(0,1]	16	15988293	TH_Eval_019	0.03069093152375077	12968	0-1 (n=12968)
(0,1]	16	15997868.72	TH_Eval_014	0.03303499963617842	13743	0-1 (n=13743)
(0,1]	20	19318564.015	TH_Eval_016	0.030867328454459823	13801	0-1 (n=13801)
(0,1]	20	19958188.32	TH_Eval_015	0.04477961863082213	12796	0-1 (n=12796)
(0,1]	20	19974189.76	TH_Eval_014	0.0397293167430692	13743	0-1 (n=13743)
(0,1]	20	19977471.635	TH_Eval_018	0.04076035558918101	10574	0-1 (n=10574)
(0,1]	20	19990852.56	TH_Eval_019	0.03871067242442936	12968	0-1 (n=12968)
(0,1]	24	23185251.405	TH_Eval_016	0.042750525324251866	13801	0-1 (n=13801)
(0,1]	24	23900691.655	TH_Eval_018	0.049177227160960846	10574	0-1 (n=10574)
(0,1]	24	23974325.24	TH_Eval_014	0.05217201484392054	13743	0-1 (n=13743)
(0,1]	24	23990511.24	TH_Eval_019	0.05228254164096237	12968	0-1 (n=12968)
(0,1]	24	23993612.64	TH_Eval_015	0.06072210065645514	12796	0-1 (n=12796)
(0,1]	28	27096721.13	TH_Eval_016	0.05535830736903123	13801	0-1 (n=13801)
(0,1]	28	27976524.66	TH_Eval_014	0.0733464309102816	13743	0-1 (n=13743)
(0,1]	28	27989639.64	TH_Eval_019	0.06593152375077113	12968	0-1 (n=12968)
(0,1]	28	28009172.16	TH_Eval_015	0.08276023757424195	12796	0-1 (n=12796)
(0,1]	28	28144523.23	TH_Eval_018	0.07282012483449972	10574	0-1 (n=10574)
(0,1]	32	30952174.325	TH_Eval_016	0.05115571335410477	13801	0-1 (n=13801)
(0,1]	32	31972725.78	TH_Eval_014	0.07079967983700793	13743	0-1 (n=13743)
(0,1]	32	31990588.2	TH_Eval_019	0.06276989512646515	12968	0-1 (n=12968)
(0,1]	32	31994860.68	TH_Eval_015	0.082213191622382	12796	0-1 (n=12796)
(0,1]	32	32056015.6	TH_Eval_018	0.06657839984868545	10574	0-1 (n=10574)
(0,1]	36	34734143.3	TH_Eval_016	0.06680675313383089	13801	0-1 (n=13801)
(0,1]	36	35967986.36	TH_Eval_014	0.08164156297751583	13743	0-1 (n=13743)
(0,1]	36	35987718.24	TH_Eval_019	0.08012029611351018	12968	0-1 (n=12968)
(0,1]	36	35998955.75	TH_Eval_018	0.08341214299224513	10574	0-1 (n=10574)
(0,1]	36	35999476.92	TH_Eval_015	0.10511097217880588	12796	0-1 (n=12796)
(0,1]	40	38477743.555	TH_Eval_016	0.09216723425838708	13801	0-1 (n=13801)
(0,1]	40	39959708.44	TH_Eval_018	0.10809532816341971	10574	0-1 (n=10574)
(0,1]	40	39962799.63	TH_Eval_014	0.0962671905697446	13743	0-1 (n=13743)
(0,1]	40	39984104.52	TH_Eval_019	0.09747069710055521	12968	0-1 (n=12968)
(0,1]	40	40000910.04	TH_Eval_015	0.13191622381994372	12796	0-1 (n=12796)
(0,1]	44	42709556	TH_Eval_016	0.13433809144264908	13801	0-1 (n=13801)
(0,1]	44	43943899.52	TH_Eval_018	0.15348969169661433	10574	0-1 (n=10574)
(0,1]	44	43964723.12	TH_Eval_014	0.13803390817143274	13743	0-1 (n=13743)
(0,1]	44	43982804.16	TH_Eval_019	0.13541024059222703	12968	0-1 (n=12968)
(0,1]	44	43994414.88	TH_Eval_015	0.19795248515160987	12796	0-1 (n=12796)
(0,1]	48	47948681.84	TH_Eval_018	1	10574	0-1 (n=10574)
(0,1]	48	47973977	TH_Eval_014	1	13743	0-1 (n=13743)
(0,1]	48	47987492.4	TH_Eval_019	1	12968	0-1 (n=12968)
(0,1]	48	47989150.56	TH_Eval_015	1	12796	0-1 (n=12796)
(0,1]	48	48260261.2	TH_Eval_016	1	13801	0-1 (n=13801)
(1,3]	0	897386.4	TH_Eval_018	0.020603228547153782	4708	1-3 (n=4708)
(1,3]	0	964752.75	TH_Eval_016	0.021009003858796626	6997	1-3 (n=6997)
(1,3]	0	966290.05	TH_Eval_015	0.022953736654804272	5620	1-3 (n=5620)
(1,3]	0	968801.745	TH_Eval_019	0.020326678765880218	5510	1-3 (n=5510)
(1,3]	0	969044.31	TH_Eval_014	0.03139013452914798	6467	1-3 (n=6467)
(1,3]	4	3850360.41	TH_Eval_016	0.04601972273831642	6997	1-3 (n=6997)
(1,3]	4	3989494.615	TH_Eval_019	0.0558983666061706	5510	1-3 (n=5510)
(1,3]	4	4006874.005	TH_Eval_015	0.057473309608540926	5620	1-3 (n=5620)
(1,3]	4	4022359.965	TH_Eval_014	0.05906912014844596	6467	1-3 (n=6467)
(1,3]	4	4038616.96	TH_Eval_018	0.04949022939677145	4708	1-3 (n=4708)
(1,3]	8	7754740.725	TH_Eval_016	0.06345576675718165	6997	1-3 (n=6997)
(1,3]	8	7973217.99	TH_Eval_014	0.09200556672336478	6467	1-3 (n=6467)
(1,3]	8	8017311.505	TH_Eval_015	0.07829181494661921	5620	1-3 (n=5620)
(1,3]	8	8032662	TH_Eval_019	0.07931034482758621	5510	1-3 (n=5510)
(1,3]	8	8047283.115	TH_Eval_018	0.07285471537807986	4708	1-3 (n=4708)
(1,3]	12	11590923.45	TH_Eval_016	0.08617979133914534	6997	1-3 (n=6997)
(1,3]	12	11889324.99	TH_Eval_014	0.11489098500077316	6467	1-3 (n=6467)
(1,3]	12	12000172.32	TH_Eval_019	0.09764065335753176	5510	1-3 (n=5510)
(1,3]	12	12007425.805	TH_Eval_018	0.09388275276125743	4708	1-3 (n=4708)
(1,3]	12	12047860.87	TH_Eval_015	0.10391459074733096	5620	1-3 (n=5620)
(1,3]	16	15450346	TH_Eval_016	0.10861797913391454	6997	1-3 (n=6997)
(1,3]	16	15906303	TH_Eval_015	0.1320284697508897	5620	1-3 (n=5620)
(1,3]	16	15987080.665	TH_Eval_018	0.1070518266779949	4708	1-3 (n=4708)
(1,3]	16	15988293	TH_Eval_019	0.11343012704174228	5510	1-3 (n=5510)
(1,3]	16	15997868.72	TH_Eval_014	0.11860213391062316	6467	1-3 (n=6467)
(1,3]	20	19318564.015	TH_Eval_016	0.1233385736744319	6997	1-3 (n=6997)
(1,3]	20	19958188.32	TH_Eval_015	0.15231316725978647	5620	1-3 (n=5620)
(1,3]	20	19974189.76	TH_Eval_014	0.1417968145971857	6467	1-3 (n=6467)
(1,3]	20	19977471.635	TH_Eval_018	0.1308411214953271	4708	1-3 (n=4708)
(1,3]	20	19990852.56	TH_Eval_019	0.12903811252268602	5510	1-3 (n=5510)
(1,3]	24	23185251.405	TH_Eval_016	0.14777761897956268	6997	1-3 (n=6997)
(1,3]	24	23900691.655	TH_Eval_018	0.1425233644859813	4708	1-3 (n=4708)
(1,3]	24	23974325.24	TH_Eval_014	0.16128034637389826	6467	1-3 (n=6467)
(1,3]	24	23990511.24	TH_Eval_019	0.14482758620689656	5510	1-3 (n=5510)
(1,3]	24	23993612.64	TH_Eval_015	0.17153024911032028	5620	1-3 (n=5620)
(1,3]	28	27096721.13	TH_Eval_016	0.16821494926397026	6997	1-3 (n=6997)
(1,3]	28	27976524.66	TH_Eval_014	0.18880470078861913	6467	1-3 (n=6467)
(1,3]	28	27989639.64	TH_Eval_019	0.16116152450090745	5510	1-3 (n=5510)
(1,3]	28	28009172.16	TH_Eval_015	0.19483985765124556	5620	1-3 (n=5620)
(1,3]	28	28144523.23	TH_Eval_018	0.17587085811384875	4708	1-3 (n=4708)
(1,3]	32	30952174.325	TH_Eval_016	0.1930827497498928	6997	1-3 (n=6997)
(1,3]	32	31972725.78	TH_Eval_014	0.19839183547239833	6467	1-3 (n=6467)
(1,3]	32	31990588.2	TH_Eval_019	0.1724137931034483	5510	1-3 (n=5510)
(1,3]	32	31994860.68	TH_Eval_015	0.22117437722419928	5620	1-3 (n=5620)
(1,3]	32	32056015.6	TH_Eval_018	0.18755310110450296	4708	1-3 (n=4708)
(1,3]	36	34734143.3	TH_Eval_016	0.2288123481492068	6997	1-3 (n=6997)
(1,3]	36	35967986.36	TH_Eval_014	0.21493737436214627	6467	1-3 (n=6467)
(1,3]	36	35987718.24	TH_Eval_019	0.1896551724137931	5510	1-3 (n=5510)
(1,3]	36	35998955.75	TH_Eval_018	0.2068819031435854	4708	1-3 (n=4708)
(1,3]	36	35999476.92	TH_Eval_015	0.25195729537366546	5620	1-3 (n=5620)
(1,3]	40	38477743.555	TH_Eval_016	0.26482778333571533	6997	1-3 (n=6997)
(1,3]	40	39959708.44	TH_Eval_018	0.2412914188615123	4708	1-3 (n=4708)
(1,3]	40	39962799.63	TH_Eval_014	0.22112262254522963	6467	1-3 (n=6467)
